message number,latency (usec),message size,interval (usec),
6481,2981.5,4,100000,
6482,2704,4,100000,
6483,2407,4,100000,
6484,2164,4,100000,
6485,2859,4,100000,
6486,2568,4,100000,
6487,2348.5,4,100000,
6488,2042.5,4,100000,
6489,2757.5,4,100000,
6490,2518,4,100000,
6491,2315,4,100000,
6492,2931,4,100000,
6493,2611.5,4,100000,
6494,2404.5,4,100000,
6495,2123,4,100000,
6496,2833,4,100000,
6497,2624,4,100000,
6498,2317,4,100000,
6499,3032,4,100000,
6500,2756.5,4,100000,
6501,2468,4,100000,
6502,2200,4,100000,
6503,2897.5,4,100000,
6504,2624,4,100000,
6505,2333,4,100000,
6506,2043,4,100000,
6507,2772,4,100000,
6508,2471,4,100000,
6509,2165.5,4,100000,
6510,2883.5,4,100000,
6511,2589,4,100000,
6512,2304.5,4,100000,
6513,1991.5,4,100000,
6514,2710,4,100000,
6515,2428,4,100000,
6516,2179,4,100000,
6517,2913,4,100000,
6518,2574,4,100000,
6519,2326.5,4,100000,
6520,2068.5,4,100000,
6521,2732.5,4,100000,
6522,2470.5,4,100000,
6523,2371,4,100000,
6524,2884.5,4,100000,
6525,2674.5,4,100000,
6526,2338.5,4,100000,
6527,2048,4,100000,
6528,2726,4,100000,
6529,2429.5,4,100000,
6530,2191.5,4,100000,
6531,2867,4,100000,
6532,2567,4,100000,
6533,2363.5,4,100000,
6534,2073.5,4,100000,
6535,2732,4,100000,
6536,2501.5,4,100000,
6537,2217,4,100000,
6538,2948,4,100000,
6539,2643.5,4,100000,
6540,2369,4,100000,
6541,2063.5,4,100000,
6542,2776,4,100000,
6543,34951.5,4,100000,
6544,3175.5,4,100000,
6545,2908.5,4,100000,
6546,2641,4,100000,
6547,3783,4,100000,
6548,2078,4,100000,
6549,2829.5,4,100000,
6550,2531,4,100000,
6551,2200.5,4,100000,
6552,3088.5,4,100000,
6553,2692,4,100000,
6554,3376.5,4,100000,
6555,2101.5,4,100000,
6556,2769,4,100000,
6557,2496.5,4,100000,
6558,2190,4,100000,
6559,2906,4,100000,
6560,2630,4,100000,
6561,2325.5,4,100000,
6562,2088,4,100000,
6563,2780,4,100000,
6564,2484.5,4,100000,
6565,2232.5,4,100000,
6566,2898.5,4,100000,
6567,2678.5,4,100000,
6568,2333,4,100000,
6569,2087,4,100000,
6570,2759.5,4,100000,
6571,2505.5,4,100000,
6572,2403,4,100000,
6573,1928,4,100000,
6574,2683.5,4,100000,
6575,2583.5,4,100000,
6576,2069.5,4,100000,
6577,2765.5,4,100000,
6578,2511,4,100000,
6579,2222.5,4,100000,
6580,3066.5,4,100000,
6581,2667.5,4,100000,
6582,2374.5,4,100000,
6583,2082,4,100000,
6584,2835,4,100000,
6585,2520.5,4,100000,
6586,2220.5,4,100000,
6587,2934.5,4,100000,
6588,2675.5,4,100000,
6589,2357,4,100000,
6590,2052.5,4,100000,
6591,2767,4,100000,
6592,2498,4,100000,
6593,3220,4,100000,
6594,2964,4,100000,
6595,2634,4,100000,
6596,2335,4,100000,
6597,3093.5,4,100000,
6598,2800,4,100000,
6599,2515,4,100000,
6600,2220.5,4,100000,
6601,2928.5,4,100000,
6602,2633.5,4,100000,
6603,3360.5,4,100000,
6604,2088.5,4,100000,
6605,2825.5,4,100000,
6606,2491.5,4,100000,
6607,2278,4,100000,
6608,1955.5,4,100000,
6609,2658,4,100000,
6610,2399.5,4,100000,
6611,3051,4,100000,
6612,2787,4,100000,
6613,2479,4,100000,
6614,2255.5,4,100000,
6615,2939.5,4,100000,
6616,2649,4,100000,
6617,2407,4,100000,
6618,3427,4,100000,
6619,2776.5,4,100000,
6620,2574.5,4,100000,
6621,2296.5,4,100000,
6622,3234.5,4,100000,
6623,2771,4,100000,
6624,2511,4,100000,
6625,2247.5,4,100000,
6626,2960.5,4,100000,
6627,2900,4,100000,
6628,2449.5,4,100000,
6629,2191.5,4,100000,
6630,1984,4,100000,
6631,2649,4,100000,
6632,2372.5,4,100000,
6633,2064.5,4,100000,
6634,2823.5,4,100000,
6635,2541.5,4,100000,
6636,3248.5,4,100000,
6637,2966,4,100000,
6638,2660,4,100000,
6639,2409,4,100000,
6640,2057,4,100000,
6641,3849,4,100000,
6642,2504.5,4,100000,
6643,2244,4,100000,
6644,1963.5,4,100000,
6645,2791.5,4,100000,
6646,2364.5,4,100000,
6647,2079,4,100000,
6648,2726,4,100000,
6649,3463,4,100000,
6650,2295,4,100000,
6651,3432.5,4,100000,
6652,4607.5,4,100000,
6653,2364,4,100000,
6654,2246.5,4,100000,
6655,2794,4,100000,
6656,2507.5,4,100000,
6657,2217.5,4,100000,
6658,2929,4,100000,
6659,2624,4,100000,
6660,2352.5,4,100000,
6661,2055,4,100000,
6662,2775.5,4,100000,
6663,2492,4,100000,
6664,2209.5,4,100000,
6665,3118.5,4,100000,
6666,2628.5,4,100000,
6667,2330.5,4,100000,
6668,2034.5,4,100000,
6669,2775.5,4,100000,
6670,2469.5,4,100000,
6671,2170.5,4,100000,
6672,3092.5,4,100000,
6673,2609,4,100000,
6674,2298,4,100000,
6675,3218.5,4,100000,
6676,2932.5,4,100000,
6677,2452,4,100000,
6678,2145,4,100000,
6679,2872,4,100000,
6680,2705.5,4,100000,
6681,2287,4,100000,
6682,2024.5,4,100000,
6683,2701.5,4,100000,
6684,2413.5,4,100000,
6685,2184,4,100000,
6686,2827,4,100000,
6687,3577,4,100000,
6688,2247,4,100000,
6689,2159.5,4,100000,
6690,2694,4,100000,
6691,3603.5,4,100000,
6692,2151,4,100000,
6693,2850.5,4,100000,
6694,2609,4,100000,
6695,2516.5,4,100000,
6696,2836,4,100000,
6697,2756,4,100000,
6698,2433.5,4,100000,
6699,2159,4,100000,
6700,2822,4,100000,
6701,2576.5,4,100000,
6702,2289.5,4,100000,
6703,2004,4,100000,
6704,2703,4,100000,
6705,2439.5,4,100000,
6706,2147,4,100000,
6707,2818,4,100000,
6708,2571,4,100000,
6709,2280,4,100000,
6710,1984,4,100000,
6711,2700,4,100000,
6712,2417.5,4,100000,
6713,2137.5,4,100000,
6714,2835,4,100000,
6715,2586.5,4,100000,
6716,2282,4,100000,
6717,2033,4,100000,
6718,2738.5,4,100000,
6719,2445,4,100000,
6720,2171,4,100000,
6721,2884.5,4,100000,
6722,2766,4,100000,
6723,2348,4,100000,
6724,2010,4,100000,
6725,2701.5,4,100000,
6726,2439.5,4,100000,
6727,2220,4,100000,
6728,2911.5,4,100000,
6729,2616.5,4,100000,
6730,2397.5,4,100000,
6731,2310,4,100000,
6732,2829.5,4,100000,
6733,2594.5,4,100000,
6734,2296.5,4,100000,
6735,NULL,4,100000,
6736,2925.5,4,100000,
6737,2440,4,100000,
6738,2127.5,4,100000,
6739,2837.5,4,100000,
6740,2789,4,100000,
6741,2272.5,4,100000,
6742,2992,4,100000,
6743,2700,4,100000,
6744,2413.5,4,100000,
6745,2098.5,4,100000,
6746,7705,4,100000,
6747,2747.5,4,100000,
6748,2275,4,100000,
6749,3016,4,100000,
6750,2716,4,100000,
6751,2437,4,100000,
6752,2141,4,100000,
6753,2854,4,100000,
6754,2562,4,100000,
6755,2274,4,100000,
6756,1990.5,4,100000,
6757,2710,4,100000,
6758,2410.5,4,100000,
6759,2203,4,100000,
6760,2846,4,100000,
6761,2773.5,4,100000,
6762,2335,4,100000,
6763,2043.5,4,100000,
6764,2721.5,4,100000,
6765,2439.5,4,100000,
6766,2207,4,100000,
6767,2881.5,4,100000,
6768,2582.5,4,100000,
6769,2379.5,4,100000,
6770,2080.5,4,100000,
6771,2720,4,100000,
6772,2458,4,100000,
6773,2214,4,100000,
6774,2872.5,4,100000,
6775,2778.5,4,100000,
6776,2494.5,4,100000,
6777,2071.5,4,100000,
6778,2762,4,100000,
6779,2478.5,4,100000,
6780,2212.5,4,100000,
6781,2928,4,100000,
6782,2630.5,4,100000,
6783,2347.5,4,100000,
6784,3029,4,100000,
6785,2772,4,100000,
6786,2482.5,4,100000,
6787,2225.5,4,100000,
6788,2935,4,100000,
6789,2677,4,100000,
6790,2641,4,100000,
6791,2123.5,4,100000,
6792,2813,4,100000,
6793,2523.5,4,100000,
6794,2233,4,100000,
6795,1995.5,4,100000,
6796,2659.5,4,100000,
6797,2376.5,4,100000,
6798,2144.5,4,100000,
6799,2804,4,100000,
6800,2514.5,4,100000,
6801,2217,4,100000,
6802,1977,4,100000,
6803,2654,4,100000,
6804,2370.5,4,100000,
6805,2136,4,100000,
6806,2810,4,100000,
6807,2518,4,100000,
6808,2223,4,100000,
6809,1978,4,100000,
6810,2654,4,100000,
6811,2380,4,100000,
6812,2154.5,4,100000,
6813,2798,4,100000,
6814,2562,4,100000,
6815,2274.5,4,100000,
6816,2941,4,100000,
6817,2712,4,100000,
6818,2421.5,4,100000,
6819,2136.5,4,100000,
6820,2795,4,100000,
6821,2544.5,4,100000,
6822,5178,4,100000,
6823,1965,4,100000,
6824,2685,4,100000,
6825,2398.5,4,100000,
6826,2098,4,100000,
6827,2832.5,4,100000,
6828,2530.5,4,100000,
6829,2248,4,100000,
6830,1939.5,4,100000,
6831,2791,4,100000,
6832,3312,4,100000,
6833,2073.5,4,100000,
6834,3094.5,4,100000,
6835,2519.5,4,100000,
6836,2227,4,100000,
6837,1952,4,100000,
6838,2653.5,4,100000,
6839,2372,4,100000,
6840,2253,4,100000,
6841,2785,4,100000,
6842,2505.5,4,100000,
6843,13618.5,4,100000,
6844,2934.5,4,100000,
6845,2640,4,100000,
6846,2556,4,100000,
6847,3050.5,4,100000,
6848,2749,4,100000,
6849,2475,4,100000,
6850,2226,4,100000,
6851,2876.5,4,100000,
6852,2594.5,4,100000,
6853,2360.5,4,100000,
6854,2075,4,100000,
6855,2759,4,100000,
6856,2446,4,100000,
6857,2210,4,100000,
6858,2869,4,100000,
6859,2581,4,100000,
6860,2348,4,100000,
6861,3030,4,100000,
6862,2759,4,100000,
6863,3445.5,4,100000,
6864,2220.5,4,100000,
6865,2915,4,100000,
6866,2672,4,100000,
6867,29651,4,100000,
6868,3221,4,100000,
6869,2947,4,100000,
6870,3401,4,100000,
6871,2116.5,4,100000,
6872,2870.5,4,100000,
6873,2565.5,4,100000,
6874,2271.5,4,100000,
6875,3512,4,100000,
6876,2893,4,100000,
6877,2424,4,100000,
6878,2106.5,4,100000,
6879,2827,4,100000,
6880,3168,4,100000,
6881,2233.5,4,100000,
6882,1998.5,4,100000,
6883,2662.5,4,100000,
6884,2377,4,100000,
6885,2087,4,100000,
6886,2805.5,4,100000,
6887,2518.5,4,100000,
6888,2226.5,4,100000,
6889,2014.5,4,100000,
6890,2818,4,100000,
6891,2387,4,100000,
6892,2139.5,4,100000,
6893,2827.5,4,100000,
6894,2582,4,100000,
6895,2237.5,4,100000,
6896,1999,4,100000,
6897,2680.5,4,100000,
6898,2430.5,4,100000,
6899,2149,4,100000,
6900,2809,4,100000,
6901,2569,4,100000,
6902,2446,4,100000,
6903,2956.5,4,100000,
6904,2913.5,4,100000,
6905,2427.5,4,100000,
6906,3088,4,100000,
6907,2806,4,100000,
6908,2569,4,100000,
6909,3235.5,4,100000,
6910,1979,4,100000,
6911,2695.5,4,100000,
6912,2410,4,100000,
6913,2115,4,100000,
6914,3796.5,4,100000,
6915,2523.5,4,100000,
6916,3286,4,100000,
6917,2986.5,4,100000,
6918,2711.5,4,100000,
6919,2418,4,100000,
6920,3325,4,100000,
6921,2847,4,100000,
6922,2735,4,100000,
6923,2250,4,100000,
6924,4131,4,100000,
6925,2657.5,4,100000,
6926,2374.5,4,100000,
6927,2075.5,4,100000,
6928,2797,4,100000,
6929,2497.5,4,100000,
6930,2395.5,4,100000,
6931,1893,4,100000,
6932,2603.5,4,100000,
6933,2433.5,4,100000,
6934,2081.5,4,100000,
6935,2745.5,4,100000,
6936,2482.5,4,100000,
6937,2216,4,100000,
6938,1945,4,100000,
6939,2780.5,4,100000,
6940,2319,4,100000,
6941,2281,4,100000,
6942,2737.5,4,100000,
6943,2452,4,100000,
6944,2361.5,4,100000,
6945,2871,4,100000,
6946,2771.5,4,100000,
6947,2329,4,100000,
6948,2209.5,4,100000,
6949,2736,4,100000,
6950,2373,4,100000,
6951,2110.5,4,100000,
6952,2775.5,4,100000,
6953,2542,4,100000,
6954,2221.5,4,100000,
6955,2931.5,4,100000,
6956,2909,4,100000,
6957,2369.5,4,100000,
6958,2086,4,100000,
6959,3013,4,100000,
6960,2522,4,100000,
6961,2207,4,100000,
6962,2863,4,100000,
6963,2811,4,100000,
6964,2357.5,4,100000,
6965,2054,4,100000,
6966,2788,4,100000,
6967,2666,4,100000,
6968,2143,4,100000,
6969,2851.5,4,100000,
6970,2536.5,4,100000,
6971,3258,4,100000,
6972,2119.5,4,100000,
6973,2649,4,100000,
6974,2498,4,100000,
6975,2092,4,100000,
6976,2814.5,4,100000,
6977,2652.5,4,100000,
6978,2172,4,100000,
6979,2872,4,100000,
6980,2577.5,4,100000,
6981,2452,4,100000,
6982,1979,4,100000,
6983,2707,4,100000,
6984,2419.5,4,100000,
6985,2176,4,100000,
6986,2842.5,4,100000,
6987,2554,4,100000,
6988,2261.5,4,100000,
6989,2206.5,4,100000,
6990,2685,4,100000,
6991,2593,4,100000,
6992,2144.5,4,100000,
6993,2824.5,4,100000,
6994,2726.5,4,100000,
6995,2474,4,100000,
6996,1979.5,4,100000,
6997,2695.5,4,100000,
6998,2356.5,4,100000,
6999,2110.5,4,100000,
7000,2770,4,100000,
7001,2527.5,4,100000,
7002,35621.5,4,100000,
7003,2915.5,4,100000,
7004,2877.5,4,100000,
7005,2367.5,4,100000,
7006,3054.5,4,100000,
7007,2747,4,100000,
7008,3614,4,100000,
7009,2195.5,4,100000,
7010,3094.5,4,100000,
7011,2605.5,4,100000,
7012,2330,4,100000,
7013,2014.5,4,100000,
7014,2745,4,100000,
7015,2454.5,4,100000,
7016,3388.5,4,100000,
7017,2840,4,100000,
7018,3244.5,4,100000,
7019,2295.5,4,100000,
7020,1985,4,100000,
7021,2701,4,100000,
7022,2405,4,100000,
7023,3113.5,4,100000,
7024,2817.5,4,100000,
7025,2518,4,100000,
7026,2249,4,100000,
7027,2951,4,100000,
7028,2666.5,4,100000,
7029,2363,4,100000,
7030,3063,4,100000,
7031,2969.5,4,100000,
7032,2482.5,4,100000,
7033,2250.5,4,100000,
7034,2902,4,100000,
7035,2555.5,4,100000,
7036,2256,4,100000,
7037,2004,4,100000,
7038,2669,4,100000,
7039,2372.5,4,100000,
7040,2640.5,4,100000,
7041,2359,4,100000,
7042,2067.5,4,100000,
7043,2783.5,4,100000,
7044,2527,4,100000,
7045,2224.5,4,100000,
7046,2944.5,4,100000,
7047,2665,4,100000,
7048,2376,4,100000,
7049,2092,4,100000,
7050,2798.5,4,100000,
7051,2502.5,4,100000,
7052,2280.5,4,100000,
7053,2938,4,100000,
7054,2639,4,100000,
7055,2332,4,100000,
7056,2097.5,4,100000,
7057,2771,4,100000,
7058,2473.5,4,100000,
7059,2238,4,100000,
7060,1934.5,4,100000,
7061,2605,4,100000,
7062,2368,4,100000,
7063,2078.5,4,100000,
7064,2806.5,4,100000,
7065,2681.5,4,100000,
7066,2220.5,4,100000,
7067,2595.5,4,100000,
7068,2824.5,4,100000,
7069,2361,4,100000,
7070,2057.5,4,100000,
7071,2774,4,100000,
7072,2629,4,100000,
7073,2181,4,100000,
7074,2903,4,100000,
7075,2606,4,100000,
7076,2328,4,100000,
7077,2032,4,100000,
7078,2746.5,4,100000,
7079,2450.5,4,100000,
7080,14953,4,100000,
7081,1881.5,4,100000,
7082,2606,4,100000,
7083,2316.5,4,100000,
7084,2173.5,4,100000,
7085,2743,4,100000,
7086,2602,4,100000,
7087,2156,4,100000,
7088,2311,4,100000,
7089,2564,4,100000,
7090,2280.5,4,100000,
7091,2998.5,4,100000,
7092,2712.5,4,100000,
7093,2456,4,100000,
7094,2317.5,4,100000,
7095,3051,4,100000,
7096,2553,4,100000,
7097,2252.5,4,100000,
7098,3148.5,4,100000,
7099,2684.5,4,100000,
7100,3410.5,4,100000,
7101,2098,4,100000,
7102,2811,4,100000,
7103,2528.5,4,100000,
7104,2292.5,4,100000,
7105,1987.5,4,100000,
7106,2682,4,100000,
7107,2430,4,100000,
7108,3110,4,100000,
7109,2799.5,4,100000,
7110,2868.5,4,100000,
7111,2170.5,4,100000,
7112,3042,4,100000,
7113,2571,4,100000,
7114,2329.5,4,100000,
7115,2014.5,4,100000,
7116,2655,4,100000,
7117,2415.5,4,100000,
7118,2114,4,100000,
7119,2842,4,100000,
7120,2527.5,4,100000,
7121,2229,4,100000,
7122,2118,4,100000,
7123,3611.5,4,100000,
7124,2356.5,4,100000,
7125,2061.5,4,100000,
7126,2778,4,100000,
7127,22273.5,4,100000,
7128,2391,4,100000,
7129,2911.5,4,100000,
7130,2626.5,4,100000,
7131,2335,4,100000,
7132,2041.5,4,100000,
7133,2766.5,4,100000,
7134,2482.5,4,100000,
7135,2187.5,4,100000,
7136,2909.5,4,100000,
7137,2628.5,4,100000,
7138,2338,4,100000,
7139,2079.5,4,100000,
7140,2796.5,4,100000,
7141,2497.5,4,100000,
7142,2203,4,100000,
7143,2930.5,4,100000,
7144,2681,4,100000,
7145,2392,4,100000,
7146,3189.5,4,100000,
7147,2824.5,4,100000,
7148,2522.5,4,100000,
7149,2241.5,4,100000,
7150,3173,4,100000,
7151,2659,4,100000,
7152,2366,4,100000,
7153,2186.5,4,100000,
7154,2871,4,100000,
7155,2599,4,100000,
7156,2627.5,4,100000,
7157,3801,4,100000,
7158,2760.5,4,100000,
7159,2415.5,4,100000,
7160,2123,4,100000,
7161,2818.5,4,100000,
7162,2750,4,100000,
7163,2243.5,4,100000,
7164,1963,4,100000,
7165,2699.5,4,100000,
7166,2392.5,4,100000,
7167,2084,4,100000,
7168,2945,4,100000,
7169,2479,4,100000,
7170,2320.5,4,100000,
7171,2882.5,4,100000,
7172,2558,4,100000,
7173,4212.5,4,100000,
7174,3135,4,100000,
7175,2634,4,100000,
7176,2335.5,4,100000,
7177,2033.5,4,100000,
7178,2912.5,4,100000,
7179,2414.5,4,100000,
7180,2106,4,100000,
7181,2796.5,4,100000,
7182,2461,4,100000,
7183,2141,4,100000,
7184,2813,4,100000,
7185,2554.5,4,100000,
7186,2252,4,100000,
7187,1962,4,100000,
7188,2675.5,4,100000,
7189,2390.5,4,100000,
7190,2090,4,100000,
7191,2488,4,100000,
7192,3675,4,100000,
7193,2197.5,4,100000,
7194,2921,4,100000,
7195,2582.5,4,100000,
7196,2288.5,4,100000,
7197,3026,4,100000,
7198,2727,4,100000,
7199,2425,4,100000,
7200,2136.5,4,100000,
7201,2860,4,100000,
7202,2554.5,4,100000,
7203,2339.5,4,100000,
7204,2065.5,4,100000,
7205,2719,4,100000,
7206,2670,4,100000,
7207,2173.5,4,100000,
7208,2844.5,4,100000,
7209,2725.5,4,100000,
7210,2332.5,4,100000,
7211,2221,4,100000,
7212,2679.5,4,100000,
7213,2570.5,4,100000,
7214,2114,4,100000,
7215,2765.5,4,100000,
7216,2435,4,100000,
7217,2182.5,4,100000,
7218,2854,4,100000,
7219,2538,4,100000,
7220,2265,4,100000,
7221,3141,4,100000,
7222,2657,4,100000,
7223,21039,4,100000,
7224,3255,4,100000,
7225,1700.5,4,100000,
7226,2408.5,4,100000,
7227,2104,4,100000,
7228,2767.5,4,100000,
7229,2691.5,4,100000,
7230,2362.5,4,100000,
7231,2029.5,4,100000,
7232,2926,4,100000,
7233,2453.5,4,100000,
7234,2158.5,4,100000,
7235,3008,4,100000,
7236,2601,4,100000,
7237,3483,4,100000,
7238,1998,4,100000,
7239,3725,4,100000,
7240,2607.5,4,100000,
7241,2177,4,100000,
7242,2903,4,100000,
7243,2823,4,100000,
7244,2322,4,100000,
7245,2025,4,100000,
7246,2750.5,4,100000,
7247,2630.5,4,100000,
7248,2369.5,4,100000,
7249,3277.5,4,100000,
7250,2620.5,4,100000,
7251,7441.5,4,100000,
7252,3041.5,4,100000,
7253,2744,4,100000,
7254,2459.5,4,100000,
7255,2172,4,100000,
7256,2846,4,100000,
7257,2546,4,100000,
7258,2297,4,100000,
7259,1979.5,4,100000,
7260,2676.5,4,100000,
7261,2414,4,100000,
7262,2115,4,100000,
7263,2785,4,100000,
7264,2513,4,100000,
7265,2239,4,100000,
7266,1941.5,4,100000,
7267,2599,4,100000,
7268,2359.5,4,100000,
7269,3075,4,100000,
7270,2811,4,100000,
7271,2599,4,100000,
7272,2234.5,4,100000,
7273,2929,4,100000,
7274,2775.5,4,100000,
7275,2512.5,4,100000,
7276,2941.5,4,100000,
7277,2679.5,4,100000,
7278,2392.5,4,100000,
7279,2067.5,4,100000,
7280,2992.5,4,100000,
7281,2514,4,100000,
7282,2209.5,4,100000,
7283,2888.5,4,100000,
7284,2652.5,4,100000,
7285,3505,4,100000,
7286,2057.5,4,100000,
7287,2776,4,100000,
7288,2498.5,4,100000,
7289,2213,4,100000,
7290,2934,4,100000,
7291,2628.5,4,100000,
7292,2334.5,4,100000,
7293,2048.5,4,100000,
7294,2795,4,100000,
7295,2491,4,100000,
7296,2207.5,4,100000,
7297,2938.5,4,100000,
7298,2642,4,100000,
7299,2364,4,100000,
7300,2067.5,4,100000,
7301,2791.5,4,100000,
7302,2501,4,100000,
7303,2216.5,4,100000,
7304,2015.5,4,100000,
7305,2682.5,4,100000,
7306,2429,4,100000,
7307,2131.5,4,100000,
7308,2791.5,4,100000,
7309,2564.5,4,100000,
7310,2259,4,100000,
7311,1969.5,4,100000,
7312,2649,4,100000,
7313,2418.5,4,100000,
7314,2157,4,100000,
7315,2817,4,100000,
7316,2585.5,4,100000,
7317,2307.5,4,100000,
7318,2013.5,4,100000,
7319,2841.5,4,100000,
7320,2440.5,4,100000,
7321,3304.5,4,100000,
7322,2823.5,4,100000,
7323,2580,4,100000,
7324,3255.5,4,100000,
7325,1987.5,4,100000,
7326,2721.5,4,100000,
7327,2435,4,100000,
7328,2302.5,4,100000,
7329,2864,4,100000,
7330,2718,4,100000,
7331,2214.5,4,100000,
7332,1928,4,100000,
7333,2649,4,100000,
7334,2390.5,4,100000,
7335,3256.5,4,100000,
7336,2810.5,4,100000,
7337,2522,4,100000,
7338,2297.5,4,100000,
7339,1957,4,100000,
7340,2663,4,100000,
7341,2356,4,100000,
7342,2103,4,100000,
7343,2732,4,100000,
7344,2432.5,4,100000,
7345,2339,4,100000,
7346,2799,4,100000,
7347,2474,4,100000,
7348,2145,4,100000,
7349,2849,4,100000,
7350,2522.5,4,100000,
7351,2196,4,100000,
7352,2950.5,4,100000,
7353,2616.5,4,100000,
7354,2310.5,4,100000,
7355,2023.5,4,100000,
7356,2700.5,4,100000,
7357,2651,4,100000,
7358,2103,4,100000,
7359,3022.5,4,100000,
7360,2542.5,4,100000,
7361,17071,4,100000,
7362,2004.5,4,100000,
7363,2845.5,4,100000,
7364,2436.5,4,100000,
7365,2143.5,4,100000,
7366,2816,4,100000,
7367,2529,4,100000,
7368,2291.5,4,100000,
7369,2974,4,100000,
7370,2695,4,100000,
7371,2438,4,100000,
7372,2121.5,4,100000,
7373,2789.5,4,100000,
7374,2697,4,100000,
7375,3328.5,4,100000,
7376,2900,4,100000,
7377,3553.5,4,100000,
7378,2268,4,100000,
7379,1967.5,4,100000,
7380,2684.5,4,100000,
7381,2387.5,4,100000,
7382,2068,4,100000,
7383,2769.5,4,100000,
7384,2480,4,100000,
7385,3144.5,4,100000,
7386,2897.5,4,100000,
7387,2963.5,4,100000,
7388,4310,4,100000,
7389,3137.5,4,100000,
7390,2728.5,4,100000,
7391,2426,4,100000,
7392,2138,4,100000,
7393,2877,4,100000,
7394,2580.5,4,100000,
7395,2277.5,4,100000,
7396,1980,4,100000,
7397,2704,4,100000,
7398,2407.5,4,100000,
7399,2123.5,4,100000,
7400,2831.5,4,100000,
7401,2556.5,4,100000,
7402,2250,4,100000,
7403,2018,4,100000,
7404,3720.5,4,100000,
7405,2452,4,100000,
7406,2110.5,4,100000,
7407,2846,4,100000,
7408,2539.5,4,100000,
7409,2323.5,4,100000,
7410,2968,4,100000,
7411,2669.5,4,100000,
7412,2431,4,100000,
7413,2140,4,100000,
7414,2820.5,4,100000,
7415,2514.5,4,100000,
7416,2301,4,100000,
7417,2005,4,100000,
7418,2673.5,4,100000,
7419,2636,4,100000,
7420,2143,4,100000,
7421,2818.5,4,100000,
7422,2574,4,100000,
7423,3433,4,100000,
7424,1971,4,100000,
7425,2636.5,4,100000,
7426,2409.5,4,100000,
7427,2108,4,100000,
7428,2865.5,4,100000,
7429,2527.5,4,100000,
7430,2302.5,4,100000,
7431,3012,4,100000,
7432,2724.5,4,100000,
7433,3235.5,4,100000,
7434,2153,4,100000,
7435,2857.5,4,100000,
7436,2585.5,4,100000,
7437,2291,4,100000,
7438,2005,4,100000,
7439,2896,4,100000,
7440,2426.5,4,100000,
7441,2173.5,4,100000,
7442,2838,4,100000,
7443,2554.5,4,100000,
7444,2273.5,4,100000,
7445,2021,4,100000,
7446,2721.5,4,100000,
7447,2422.5,4,100000,
7448,2188.5,4,100000,
7449,2865,4,100000,
7450,2563,4,100000,
7451,2277.5,4,100000,
7452,2047,4,100000,
7453,2733,4,100000,
7454,2432.5,4,100000,
7455,2179.5,4,100000,
7456,2833.5,4,100000,
7457,2549.5,4,100000,
7458,31272,4,100000,
7459,2983,4,100000,
7460,2881.5,4,100000,
7461,2423,4,100000,
7462,3247,4,100000,
7463,2800,4,100000,
7464,2556,4,100000,
7465,2477.5,4,100000,
7466,2003.5,4,100000,
7467,3681.5,4,100000,
7468,2439,4,100000,
7469,3115.5,4,100000,
7470,2825.5,4,100000,
7471,2533,4,100000,
7472,2455.5,4,100000,
7473,2883.5,4,100000,
7474,2643.5,4,100000,
7475,2333.5,4,100000,
7476,3058.5,4,100000,
7477,2781.5,4,100000,
7478,2511.5,4,100000,
7479,2420.5,4,100000,
7480,1929.5,4,100000,
7481,2622,4,100000,
7482,2680.5,4,100000,
7483,3584,4,100000,
7484,2773.5,4,100000,
7485,2479.5,4,100000,
7486,3203,4,100000,
7487,3017.5,4,100000,
7488,2549.5,4,100000,
7489,2473.5,4,100000,
7490,2999,4,100000,
7491,2720.5,4,100000,
7492,2463,4,100000,
7493,2173.5,4,100000,
7494,2898,4,100000,
7495,2601.5,4,100000,
7496,2369,4,100000,
7497,3029,4,100000,
7498,2912.5,4,100000,
7499,2470,4,100000,
7500,2374.5,4,100000,
7501,2922.5,4,100000,
7502,2803.5,4,100000,
7503,2341,4,100000,
7504,2045.5,4,100000,
7505,2715.5,4,100000,
7506,2474.5,4,100000,
7507,2369,4,100000,
7508,2896.5,4,100000,
7509,2715,4,100000,
7510,2228.5,4,100000,
7511,2875.5,4,100000,
7512,2831.5,4,100000,
7513,3324.5,4,100000,
7514,2254.5,4,100000,
7515,3746,4,100000,
7516,2525,4,100000,
7517,2226,4,100000,
7518,2963,4,100000,
7519,2672.5,4,100000,
7520,2375,4,100000,
7521,2074.5,4,100000,
7522,2780.5,4,100000,
7523,2484.5,4,100000,
7524,2204.5,4,100000,
7525,3112.5,4,100000,
7526,2629,4,100000,
7527,2325.5,4,100000,
7528,3050,4,100000,
7529,2758.5,4,100000,
7530,2465.5,4,100000,
7531,2175,4,100000,
7532,2890.5,4,100000,
7533,2602,4,100000,
7534,2318.5,4,100000,
7535,2069.5,4,100000,
7536,2746,4,100000,
7537,2445,4,100000,
7538,2313.5,4,100000,
7539,3021.5,4,100000,
7540,2574.5,4,100000,
7541,2287,4,100000,
7542,2047.5,4,100000,
7543,2722.5,4,100000,
7544,2491.5,4,100000,
